iter	Logloss
365	0.002207407021
366	0.002200352735
367	0.002192121513
368	0.002188616015
369	0.002180980968
370	0.002178787157
371	0.002171561636
372	0.002164212794
373	0.002157343616
374	0.002150276355
375	0.002146358634
376	0.002139624337
377	0.002132413202
378	0.00212884052
379	0.002122503159
380	0.002116352063
381	0.002109925809
382	0.00210293665
383	0.002096873547
384	0.0020903909
385	0.002083437068
386	0.002077325536
387	0.002070646091
388	0.002064379896
389	0.002058030331
390	0.002051878592
391	0.0020451389
392	0.002038644691
393	0.00203238646
394	0.002027608454
395	0.002020432004
396	0.002014835975
397	0.002008304257
398	0.002002444118
399	0.001997226528
400	0.001991556508
401	0.001985793612
402	0.001979203959
403	0.001975171653
404	0.001970093826
405	0.001963315596
406	0.001957849953
407	0.00195317664
408	0.001946989575
409	0.001944090015
410	0.001938127367
411	0.001932796219
412	0.001932629737
413	0.001926600548
414	0.001921523748
415	0.001916071593
416	0.001912337182
417	0.001906458288
418	0.001900977487
419	0.001895330076
420	0.001889935598
421	0.001884609332
422	0.001880233786
423	0.001876221905
424	0.001873810615
425	0.001868983923
426	0.001864064613
427	0.001858780739
428	0.001853467062
429	0.001849976079
430	0.001845930671
431	0.001840333743
432	0.0018364737
433	0.001831325221
434	0.001827193103
435	0.001822273279
436	0.001819660438
437	0.001815888131
438	0.001810322291
439	0.001805355323
440	0.001800755745
441	0.001795339045
442	0.001795290359
443	0.001790431424
444	0.00178645153
445	0.001783372256
446	0.001777954271
447	0.001773380514
448	0.001768401342
449	0.001763719552
450	0.001762701006
451	0.001758599333
452	0.001753429144
453	0.001748516256
454	0.001744758723
455	0.001740993225
456	0.001736779665
457	0.001732450364
458	0.001728141616
459	0.001723383393
460	0.00171933837
461	0.001714804563
462	0.001710364145
463	0.001705360053
464	0.001701398785
465	0.001697769324
466	0.001695823438
467	0.001690748694
468	0.001690131965
469	0.001685934976
470	0.001681752118
471	0.001679298564
472	0.001674588641
473	0.001670683766
474	0.001666544583
475	0.001662506626
476	0.00165906921
477	0.001655182962
478	0.001653739861
479	0.001650292298
480	0.001646706385
481	0.001642423971
482	0.001639170251
483	0.001636654395
484	0.001634474972
485	0.001630259999
486	0.001629565297
487	0.001629361562
488	0.001625847071
489	0.00162567635
490	0.001621535626
491	0.001617570504
492	0.001616163757
493	0.001612228823
494	0.001610220121
495	0.001608180974
496	0.001605450465
497	0.001601326055
498	0.001601326055
499	0.001601326055
500	0.001601326055
501	0.001601326055
502	0.001601326055
503	0.001601326055
504	0.001601326055
505	0.001601326055
506	0.001601326055
507	0.001601326055
508	0.001601326055
509	0.001601326055
510	0.001601326055
511	0.001601326055
512	0.001601326055
513	0.001601326055
514	0.00160008412
515	0.001597607187
516	0.001593732885
517	0.001591070202
518	0.001587953547
519	0.001587186651
520	0.001585802128
521	0.001585785685
522	0.001584958927
523	0.00158377223
524	0.001579777819
525	0.001576055098
526	0.001572857643
527	0.001572857643
528	0.001570453675
529	0.001567156279
530	0.001563306256
531	0.00155979806
532	0.001556429884
533	0.001554641744
534	0.001551520979
535	0.001547511282
536	0.001546205118
537	0.001542777594
538	0.00154057402
539	0.001537200063
540	0.001534316303
541	0.001533019132
542	0.001530144877
543	0.001526713757
544	0.00152429296
545	0.001521212402
546	0.00151759887
547	0.001515260287
548	0.001511145512
549	0.001507860319
550	0.001504980798
551	0.001501881742
552	0.00149978055
553	0.001496419311
554	0.001493688801
555	0.001491150979
556	0.001487940036
557	0.001486078033
558	0.001483229984
559	0.00148127061
560	0.00147992501
561	0.001479985
562	0.001480039338
563	0.0014794492
564	0.001479306226
565	0.00147587639
566	0.001474212727
567	0.001474146956
568	0.001470828878
569	0.001470630153
570	0.001467084705
571	0.001463792961
572	0.001463792961
573	0.001463792961
574	0.001463792961
575	0.001463792961
576	0.001463792961
577	0.001463792961
578	0.001463792961
579	0.001463792961
580	0.001463792961
581	0.001463792961
582	0.001463792961
583	0.001463792961
584	0.001463792961
585	0.001463792961
586	0.001463792961
587	0.001463792961
588	0.001463792961
589	0.001463792961
590	0.001463782299
591	0.001460642008
592	0.001458870568
593	0.00145554671
594	0.001454288846
595	0.001452816715
596	0.001450953042
597	0.001447637533
598	0.001447180093
599	0.001445225087
600	0.001445059889
601	0.001443773637
602	0.00144067047
603	0.001439009761
604	0.001436997333
605	0.001433964305
606	0.001431514092
607	0.001428411952
608	0.001426258092
609	0.001423031349
610	0.001420283626
611	0.001418907966
612	0.001418554064
613	0.001416403158
614	0.001415537092
615	0.001414268181
616	0.001411707237
617	0.001411431308
618	0.001409853327
619	0.00140689185
620	0.001404576517
621	0.001401519724
622	0.001401066138
623	0.00139849967
624	0.00139661904
625	0.001393811841
626	0.001390528448
627	0.001389534566
628	0.001389043341
629	0.001389043341
630	0.001387874114
631	0.001385468733
632	0.001384463033
633	0.001382328185
634	0.001382328185
635	0.001382328185
636	0.001382245971
637	0.001382245971
638	0.001382245971
639	0.001382245971
640	0.001382245971
641	0.001382245971
642	0.001382245971
643	0.001382245971
644	0.001382245971
645	0.001382262414
646	0.00138203029
647	0.001381472395
648	0.001381494619
649	0.001379728574
650	0.001377550692
651	0.00137468042
652	0.001372201432
653	0.001369522563
654	0.001368584946
655	0.001368508385
656	0.001367503713
657	0.001367503713
658	0.001367503713
659	0.001367520156
660	0.001367520156
661	0.001367520156
662	0.001367520156
663	0.001364756119
664	0.001364121021
665	0.001361917704
666	0.001361751865
667	0.001359716443
668	0.001359716443
669	0.001357072129
670	0.001357203671
671	0.001356249226
672	0.001353767155
673	0.001353761502
674	0.001353517817
675	0.001352845338
676	0.00135076791
677	0.001348303438
678	0.001347918963
679	0.001347948251
680	0.001346841326
681	0.001346841326
682	0.001345888808
683	0.001343672132
684	0.001341819763
685	0.001340433955
686	0.001338469443
687	0.001336136255
688	0.001334949814
689	0.001332542763
690	0.001331952368
691	0.001330533804
692	0.001328592028
693	0.00132799611
694	0.001325988307
695	0.001325205739
696	0.001322528412
697	0.001322180547
698	0.001319711835
699	0.001319711835
700	0.001319711835
701	0.001319711835
702	0.001317409606
703	0.001317215377
704	0.001316923777
705	0.001316929429
706	0.001316582078
707	0.001316052444
708	0.001315986031
709	0.001315986031
710	0.001315986031
711	0.001315986031
712	0.001315986031
713	0.001315986031
714	0.001315986031
715	0.001315986031
716	0.001315986031
717	0.001315986031
718	0.001315986031
719	0.001315986031
720	0.001315986031
721	0.001315986031
722	0.001315986031
723	0.001315986031
724	0.001315986031
725	0.001313407616
726	0.001313319751
727	0.001312440839
728	0.001310311772
729	0.00130881549
730	0.00130881549
731	0.00130881549
732	0.00130881549
733	0.00130881549
734	0.00130881549
735	0.00130881549
736	0.00130881549
737	0.00130881549
738	0.00130881549
739	0.00130881549
740	0.00130881549
741	0.00130881549
742	0.00130881549
743	0.00130881549
744	0.00130881549
745	0.00130881549
746	0.00130881549
747	0.00130881549
748	0.00130881549
749	0.00130881549
750	0.00130881549
751	0.00130881549
752	0.00130881549
753	0.00130881549
754	0.00130881549
755	0.00130881549
756	0.00130881549
757	0.00130881549
758	0.00130881549
759	0.001307864898
760	0.001307672725
761	0.00130675656
762	0.001306713013
763	0.001306713013
764	0.001306663685
765	0.001304491969
766	0.001301776875
767	0.001300197737
768	0.001299635347
769	0.001296821982
770	0.001296435322
771	0.001296391775
772	0.001296353109
773	0.001296164661
774	0.001296164661
775	0.001295255047
776	0.001295172834
777	0.001295012775
778	0.001292507196
779	0.001291065252
780	0.001289382962
781	0.001288754673
782	0.001288771116
783	0.00128865409
784	0.001286292127
785	0.001285116477
786	0.001283828554
787	0.001282922924
788	0.001281718756
789	0.001280576761
790	0.001280471811
791	0.001279599194
792	0.001277900461
793	0.001276647736
794	0.001274196495
795	0.001273898344
796	0.001273700389
797	0.00127249134
798	0.001272386261
799	0.001269926542
800	0.001267615834
801	0.001267658739
802	0.001267543641
803	0.00126747787
804	0.001267234827
805	0.001266450974
806	0.00126458576
807	0.001263818864
808	0.001263703123
809	0.001263432333
810	0.001263234379
811	0.001261771496
812	0.001261584204
813	0.001259953554
814	0.001259953554
815	0.00125944229
816	0.001259453081
817	0.001258883754
818	0.001257939585
819	0.00125801255
820	0.001255700557
821	0.001255700557
822	0.001255733443
823	0.001255221151
824	0.001253174168
825	0.001252345998
826	0.001250402938
827	0.001248183821
828	0.001246235751
829	0.001246137095
830	0.001246054111
831	0.001245893538
832	0.001243736723
833	0.001244020616
834	0.001242836231
835	0.00124010752
836	0.001237959312
837	0.001236650964
838	0.001236568109
839	0.001234130356
840	0.001233865732
841	0.001232210675
842	0.001230418297
843	0.001229512923
844	0.001229534375
845	0.001229588842
846	0.001229555956
847	0.001228331749
848	0.001226384835
849	0.0012254679
850	0.001225092545
851	0.001225092545
852	0.001225059659
853	0.001223308644
854	0.001223275759
855	0.001221211691
856	0.001221211691
857	0.001221211691
858	0.001221211691
859	0.001221211691
860	0.001221211691
861	0.001221211691
862	0.001221067433
863	0.001219302159
864	0.001218677595
865	0.001218688899
866	0.001217750768
867	0.001217464178
868	0.001215516236
869	0.001214398649
870	0.001214299223
871	0.001214332108
872	0.001213284531
873	0.001212072527
874	0.00121185813
875	0.001211812527
876	0.001211659405
877	0.001211659405
878	0.001211659405
879	0.001211659405
880	0.00121163731
881	0.001211388743
882	0.001209903765
883	0.001209903765
884	0.001209903765
885	0.001209903765
886	0.001209903765
887	0.001209903765
888	0.001209903765
889	0.001209903765
890	0.001209903765
891	0.001209903765
892	0.001209903765
893	0.001209903765
894	0.001209903765
895	0.001209903765
896	0.001209903765
897	0.001209903765
898	0.001209903765
899	0.001209903765
900	0.001209903765
901	0.001209903765
902	0.001209903765
903	0.001209903765
904	0.001209903765
905	0.001209903765
906	0.001209903765
907	0.001209903765
908	0.001209903765
909	0.001209903765
910	0.001209903765
911	0.001209903765
912	0.001209903765
913	0.001209903765
914	0.001209903765
915	0.001209903765
916	0.001209903765
917	0.001209903765
918	0.001209903765
919	0.00120987088
920	0.001209324804
921	0.001209242719
922	0.001209242719
923	0.001209242719
924	0.001209242719
925	0.001209226276
926	0.001207361704
927	0.00120700382
928	0.00120502826
929	0.001205077588
930	0.001205077588
931	0.001205077588
932	0.001205061145
933	0.001204901728
934	0.001204609614
935	0.001202298136
936	0.001202248808
937	0.001202248808
938	0.001202248808
939	0.001202248808
940	0.001202248808
941	0.001202248808
942	0.001202248808
943	0.001202248808
944	0.001202248808
945	0.001202248808
946	0.001202248808
947	0.001202248808
948	0.001202248808
949	0.001202248808
950	0.001202138077
951	0.001202138077
952	0.001202138077
953	0.001202138077
954	0.001202138077
955	0.001202138077
956	0.001202138077
957	0.001202138077
958	0.001202138077
959	0.001202138077
960	0.001202154519
961	0.001202269618
962	0.001202269618
963	0.001202269618
964	0.001202269618
965	0.00120222029
966	0.001201188513
967	0.001200686113
968	0.001198721472
969	0.001198081749
970	0.001196222701
971	0.001196239144
972	0.001196239144
973	0.001196212039
974	0.00119416891
975	0.001193440038
976	0.0011920717
977	0.001191701612
978	0.001191685169
979	0.00119139845
980	0.001190058245
981	0.001188903662
982	0.001188717012
983	0.001187013398
984	0.001185257245
985	0.0011839137
986	0.001182082141
987	0.001181987853
988	0.001180978556
989	0.001180951323
990	0.001180951323
991	0.001180846373
992	0.001180752726
993	0.001180653428
994	0.001180057382
995	0.001180057382
996	0.001179853133
997	0.001179743044
998	0.001179428707
999	0.001179218549
